,id,age,gender,hand,phase,block,modality,ntrial,v_pred,v_leading,v_trailing,a_pred,a_leading,a_trailing,catch,target,resp,RT,correct,diff
5364,S06,26,Mujer,izquierda,2,0,visual,4,EXP,0.0,135.0,,,,,,frecuente,0.2537914000004093,1,
5365,S06,26,Mujer,izquierda,2,0,visual,5,EXP,90.0,45.0,,,,,,frecuente,0.3477896000003966,1,
5366,S06,26,Mujer,izquierda,2,0,visual,6,VP,90.0,135.0,,,,,,raro,0.2545271000008142,1,
5367,S06,26,Mujer,izquierda,2,0,visual,7,EXP,0.0,135.0,,,,,,frecuente,1.2512550000001283,1,
5368,S06,26,Mujer,izquierda,2,1,auditory,0,,,,EXP,1000.0,100.0,,,frecuente,0.9744470000005094,1,
5369,S06,26,Mujer,izquierda,2,1,auditory,1,,,,VP,1600.0,100.0,,,raro,0.7745144999998956,1,
5370,S06,26,Mujer,izquierda,2,1,auditory,2,,,,EXP,1600.0,160.0,,,raro,2.393903500000306,0,
5371,S06,26,Mujer,izquierda,2,1,auditory,3,,,,VP,1000.0,160.0,,,frecuente,0.751356300000225,0,
5372,S06,26,Mujer,izquierda,2,1,auditory,4,,,,EXP,1600.0,160.0,,,frecuente,0.4215666000000055,1,
5373,S06,26,Mujer,izquierda,2,1,auditory,5,,,,EXP,1000.0,100.0,,,frecuente,0.43432329999996,1,
5374,S06,26,Mujer,izquierda,2,1,auditory,6,,,,VP,1600.0,100.0,,,frecuente,0.4156411000003572,0,
5375,S06,26,Mujer,izquierda,2,1,auditory,7,,,,VP,1000.0,160.0,,,raro,0.218366999999489,1,
6256,S07,33,Hombre,izquierda,2,0,auditory,0,,,,VP,1000.0,100.0,,,raro,1.3772478000000774,1,
6257,S07,33,Hombre,izquierda,2,0,auditory,1,,,,EXP,1000.0,160.0,,,frecuente,0.9353527999992366,1,
6258,S07,33,Hombre,izquierda,2,0,auditory,2,,,,VP,1600.0,160.0,,,frecuente,0.9647406000003684,0,
6259,S07,33,Hombre,izquierda,2,0,auditory,3,,,,VP,1600.0,160.0,,,frecuente,2.0481708999996044,0,
6260,S07,33,Hombre,izquierda,2,0,auditory,4,,,,EXP,1600.0,100.0,,,frecuente,0.7349998999998206,1,
6261,S07,33,Hombre,izquierda,2,0,auditory,5,,,,VP,1000.0,100.0,,,raro,2.891691200000423,1,
6262,S07,33,Hombre,izquierda,2,0,auditory,6,,,,EXP,1600.0,100.0,,,frecuente,0.4090953999993871,1,
6263,S07,33,Hombre,izquierda,2,0,auditory,7,,,,EXP,1000.0,160.0,,,frecuente,1.0472488000004887,1,
6264,S07,33,Hombre,izquierda,2,1,visual,0,VP,0.0,45.0,,,,,,frecuente,0.6849554000000353,0,
6265,S07,33,Hombre,izquierda,2,1,visual,1,VP,90.0,135.0,,,,,,frecuente,0.8857037999996464,0,
6266,S07,33,Hombre,izquierda,2,1,visual,2,EXP,90.0,45.0,,,,,,frecuente,0.7157542000004469,1,
6267,S07,33,Hombre,izquierda,2,1,visual,3,VP,90.0,135.0,,,,,,frecuente,1.1591347000003225,0,
6268,S07,33,Hombre,izquierda,2,1,visual,4,EXP,0.0,135.0,,,,,,frecuente,1.2219066999996355,1,
6269,S07,33,Hombre,izquierda,2,1,visual,5,EXP,90.0,45.0,,,,,,frecuente,0.3360239000003275,1,
6270,S07,33,Hombre,izquierda,2,1,visual,6,VP,0.0,45.0,,,,,,frecuente,0.3314701999997851,0,
6271,S07,33,Hombre,izquierda,2,1,visual,7,EXP,0.0,135.0,,,,,,frecuente,0.2367712000004758,1,
7152,S08,29,Hombre,derecha,2,0,visual,0,VP,0.0,45.0,,,,,,frecuente,0.2396130000006451,0,
7153,S08,29,Hombre,derecha,2,0,visual,1,EXP,0.0,135.0,,,,,,frecuente,1.9912803000006527,1,
7154,S08,29,Hombre,derecha,2,0,visual,2,EXP,0.0,135.0,,,,,,frecuente,0.8641906999991988,1,
7155,S08,29,Hombre,derecha,2,0,visual,3,EXP,90.0,45.0,,,,,,frecuente,0.2814692000001741,1,
7156,S08,29,Hombre,derecha,2,0,visual,4,VP,90.0,135.0,,,,,,raro,0.7383079000001089,1,
7157,S08,29,Hombre,derecha,2,0,visual,5,VP,0.0,45.0,,,,,,raro,0.2538189000006241,1,
7158,S08,29,Hombre,derecha,2,0,visual,6,EXP,90.0,45.0,,,,,,frecuente,1.68118560000039,1,
7159,S08,29,Hombre,derecha,2,0,visual,7,VP,90.0,135.0,,,,,,raro,0.1325981999998475,1,
7160,S08,29,Hombre,derecha,2,1,auditory,0,,,,VP,1000.0,160.0,,,frecuente,1.7279550000002928,0,
7161,S08,29,Hombre,derecha,2,1,auditory,1,,,,EXP,1000.0,100.0,,,raro,0.2983840999995664,0,
7162,S08,29,Hombre,derecha,2,1,auditory,2,,,,VP,1000.0,160.0,,,frecuente,0.2106585999999879,0,
7163,S08,29,Hombre,derecha,2,1,auditory,3,,,,VP,1600.0,100.0,,,raro,0.4327664000002187,1,
7164,S08,29,Hombre,derecha,2,1,auditory,4,,,,VP,1600.0,100.0,,,raro,0.5523064999997587,1,
7165,S08,29,Hombre,derecha,2,1,auditory,5,,,,EXP,1000.0,100.0,,,raro,2.270878100000118,0,
7166,S08,29,Hombre,derecha,2,1,auditory,6,,,,EXP,1600.0,160.0,,,frecuente,0.2136177000002135,1,
7167,S08,29,Hombre,derecha,2,1,auditory,7,,,,EXP,1600.0,160.0,,,frecuente,0.2019259999997302,1,
8048,S09,19,Mujer,derecha,2,0,visual,0,VP,90.0,135.0,,,,,,raro,0.959682900000189,1,
8049,S09,19,Mujer,derecha,2,0,visual,1,EXP,0.0,135.0,,,,,,frecuente,2.2772053999997297,1,
8050,S09,19,Mujer,derecha,2,0,visual,2,EXP,90.0,45.0,,,,,,frecuente,0.2859129999997094,1,
8051,S09,19,Mujer,derecha,2,0,visual,3,VP,0.0,45.0,,,,,,frecuente,0.2442433000005621,0,
8052,S09,19,Mujer,derecha,2,0,visual,4,VP,90.0,135.0,,,,,,frecuente,0.260513300000639,0,
8053,S09,19,Mujer,derecha,2,0,visual,5,EXP,90.0,45.0,,,,,,frecuente,4.87517090000074,1,
8054,S09,19,Mujer,derecha,2,0,visual,6,VP,0.0,45.0,,,,,,frecuente,0.2220493999993777,0,
8055,S09,19,Mujer,derecha,2,0,visual,7,EXP,0.0,135.0,,,,,,frecuente,0.1047773999998753,1,
8056,S09,19,Mujer,derecha,2,1,auditory,0,,,,EXP,1000.0,100.0,,,frecuente,3.42199729999993,1,
8057,S09,19,Mujer,derecha,2,1,auditory,1,,,,VP,1000.0,160.0,,,frecuente,0.667384200000015,0,
8058,S09,19,Mujer,derecha,2,1,auditory,2,,,,EXP,1600.0,160.0,,,frecuente,0.9188060999995288,1,
8059,S09,19,Mujer,derecha,2,1,auditory,3,,,,VP,1600.0,100.0,,,raro,0.8845944000004238,1,
8060,S09,19,Mujer,derecha,2,1,auditory,4,,,,VP,1600.0,100.0,,,raro,0.5016149999992194,1,
8061,S09,19,Mujer,derecha,2,1,auditory,5,,,,EXP,1600.0,160.0,,,frecuente,1.4171110000006593,1,
8062,S09,19,Mujer,derecha,2,1,auditory,6,,,,EXP,1000.0,100.0,,,frecuente,1.9664169999996373,1,
8063,S09,19,Mujer,derecha,2,1,auditory,7,,,,VP,1000.0,160.0,,,frecuente,0.4457769999999073,0,
8944,S10,20,Mujer,derecha,2,0,visual,0,EXP,90.0,135.0,,,,,,raro,0.2663299999994706,0,
8945,S10,20,Mujer,derecha,2,0,visual,1,VP,90.0,45.0,,,,,,frecuente,0.7731997000000774,0,
8946,S10,20,Mujer,derecha,2,0,visual,2,EXP,0.0,45.0,,,,,,frecuente,0.6857978999996703,1,
8947,S10,20,Mujer,derecha,2,0,visual,3,EXP,0.0,45.0,,,,,,frecuente,0.4026487000000998,1,
8948,S10,20,Mujer,derecha,2,0,visual,4,EXP,90.0,135.0,,,,,,frecuente,0.285739800000556,1,
8949,S10,20,Mujer,derecha,2,0,visual,5,VP,0.0,135.0,,,,,,frecuente,0.587741699999242,0,
8950,S10,20,Mujer,derecha,2,0,visual,6,VP,90.0,45.0,,,,,,raro,2.232447600000341,1,
8951,S10,20,Mujer,derecha,2,0,visual,7,VP,0.0,135.0,,,,,,raro,0.93101790000037,1,
8952,S10,20,Mujer,derecha,2,1,auditory,0,,,,VP,1600.0,100.0,,,frecuente,1.1545954999992318,0,
8953,S10,20,Mujer,derecha,2,1,auditory,1,,,,EXP,1600.0,160.0,,,frecuente,3.0315784000003987,1,
8954,S10,20,Mujer,derecha,2,1,auditory,2,,,,EXP,1600.0,160.0,,,frecuente,0.485535499999969,1,
8955,S10,20,Mujer,derecha,2,1,auditory,3,,,,VP,1000.0,160.0,,,frecuente,0.7892677999998341,0,
8956,S10,20,Mujer,derecha,2,1,auditory,4,,,,EXP,1000.0,100.0,,,frecuente,0.4706866999995327,1,
8957,S10,20,Mujer,derecha,2,1,auditory,5,,,,EXP,1000.0,100.0,,,frecuente,0.5654733999999735,1,
8958,S10,20,Mujer,derecha,2,1,auditory,6,,,,VP,1600.0,100.0,,,frecuente,0.7964222000000518,0,
8959,S10,20,Mujer,derecha,2,1,auditory,7,,,,VP,1000.0,160.0,,,frecuente,0.4380808000005345,0,
9840,S11,22,Mujer,derecha,2,0,visual,0,VP,90.0,135.0,,,,,,frecuente,4.426091700000143,0,
9841,S11,22,Mujer,derecha,2,0,visual,1,EXP,90.0,45.0,,,,,,frecuente,1.006726799999342,1,
9842,S11,22,Mujer,derecha,2,0,visual,2,EXP,90.0,45.0,,,,,,frecuente,0.1614199999994525,1,
9843,S11,22,Mujer,derecha,2,0,visual,3,EXP,0.0,135.0,,,,,,frecuente,1.5917953999996826,1,
9844,S11,22,Mujer,derecha,2,0,visual,4,VP,0.0,45.0,,,,,,raro,4.101296900000307,1,
9845,S11,22,Mujer,derecha,2,0,visual,5,EXP,0.0,135.0,,,,,,frecuente,0.2853586000001087,1,
9846,S11,22,Mujer,derecha,2,0,visual,6,VP,0.0,45.0,,,,,,raro,0.2305223000003025,1,
9847,S11,22,Mujer,derecha,2,0,visual,7,VP,90.0,135.0,,,,,,raro,0.215110199999799,1,
9848,S11,22,Mujer,derecha,2,1,auditory,0,,,,VP,1000.0,160.0,,,raro,0.8066656000000876,1,
9849,S11,22,Mujer,derecha,2,1,auditory,1,,,,EXP,1000.0,100.0,,,raro,0.3768986000004588,0,
9850,S11,22,Mujer,derecha,2,1,auditory,2,,,,VP,1600.0,100.0,,,raro,1.1989536999999473,1,
9851,S11,22,Mujer,derecha,2,1,auditory,3,,,,VP,1000.0,160.0,,,frecuente,0.4556566000001112,0,
9852,S11,22,Mujer,derecha,2,1,auditory,4,,,,EXP,1600.0,160.0,,,raro,0.7947217999999339,0,
9853,S11,22,Mujer,derecha,2,1,auditory,5,,,,EXP,1600.0,160.0,,,frecuente,0.5963996000000407,1,
9854,S11,22,Mujer,derecha,2,1,auditory,6,,,,VP,1600.0,100.0,,,frecuente,0.3465682999994897,0,
9855,S11,22,Mujer,derecha,2,1,auditory,7,,,,EXP,1000.0,100.0,,,raro,0.593539100000271,0,
10736,S12,26,Mujer,derecha,2,0,visual,0,EXP,90.0,135.0,,,,,,frecuente,2.025423299999602,1,
10737,S12,26,Mujer,derecha,2,0,visual,1,VP,90.0,45.0,,,,,,frecuente,0.9272623000006206,0,
10738,S12,26,Mujer,derecha,2,0,visual,2,VP,0.0,135.0,,,,,,frecuente,1.6591271999996025,0,
10739,S12,26,Mujer,derecha,2,0,visual,3,EXP,0.0,45.0,,,,,,raro,1.8233823000000484,0,
10740,S12,26,Mujer,derecha,2,0,visual,4,VP,0.0,135.0,,,,,,frecuente,0.833446499999809,0,
10741,S12,26,Mujer,derecha,2,0,visual,5,EXP,90.0,135.0,,,,,,frecuente,1.1800811000002795,1,
10742,S12,26,Mujer,derecha,2,0,visual,6,EXP,0.0,45.0,,,,,,frecuente,0.6383453999997073,1,
10743,S12,26,Mujer,derecha,2,0,visual,7,VP,90.0,45.0,,,,,,frecuente,0.4061188000005131,0,
10744,S12,26,Mujer,derecha,2,1,auditory,0,,,,EXP,1600.0,160.0,,,frecuente,0.9064118000005692,1,
10745,S12,26,Mujer,derecha,2,1,auditory,1,,,,VP,1600.0,100.0,,,frecuente,0.5513278999997056,0,
10746,S12,26,Mujer,derecha,2,1,auditory,2,,,,EXP,1000.0,100.0,,,frecuente,0.5388038000000961,1,
10747,S12,26,Mujer,derecha,2,1,auditory,3,,,,VP,1000.0,160.0,,,frecuente,0.851432799999202,0,
10748,S12,26,Mujer,derecha,2,1,auditory,4,,,,EXP,1000.0,100.0,,,frecuente,1.14283610000075,1,
10749,S12,26,Mujer,derecha,2,1,auditory,5,,,,VP,1600.0,100.0,,,frecuente,1.2290149999998905,0,
10750,S12,26,Mujer,derecha,2,1,auditory,6,,,,VP,1000.0,160.0,,,frecuente,0.8377478000002156,0,
10751,S12,26,Mujer,derecha,2,1,auditory,7,,,,EXP,1600.0,160.0,,,frecuente,0.4296387999993385,1,
11632,S13,34,Mujer,izquierda,2,0,auditory,0,,,,VP,1600.0,160.0,,,frecuente,2.309991699999955,0,
11633,S13,34,Mujer,izquierda,2,0,auditory,1,,,,VP,1600.0,160.0,,,frecuente,0.7166878999996698,0,
11634,S13,34,Mujer,izquierda,2,0,auditory,2,,,,EXP,1600.0,100.0,,,raro,5.63065910000023,0,
11635,S13,34,Mujer,izquierda,2,0,auditory,3,,,,VP,1000.0,100.0,,,raro,0.5546573999999964,1,
11636,S13,34,Mujer,izquierda,2,0,auditory,4,,,,EXP,1000.0,160.0,,,frecuente,1.6711160000004384,1,
11637,S13,34,Mujer,izquierda,2,0,auditory,5,,,,EXP,1600.0,100.0,,,frecuente,0.7307700000001205,1,
11638,S13,34,Mujer,izquierda,2,0,auditory,6,,,,VP,1000.0,100.0,,,raro,0.4651305000006687,1,
11639,S13,34,Mujer,izquierda,2,0,auditory,7,,,,EXP,1000.0,160.0,,,frecuente,2.942120600000635,1,
11640,S13,34,Mujer,izquierda,2,1,visual,0,VP,90.0,45.0,,,,,,raro,0.5651743999997052,1,
11641,S13,34,Mujer,izquierda,2,1,visual,1,EXP,90.0,135.0,,,,,,frecuente,0.3408988999999565,1,
11642,S13,34,Mujer,izquierda,2,1,visual,2,EXP,90.0,135.0,,,,,,frecuente,0.3696193999994648,1,
11643,S13,34,Mujer,izquierda,2,1,visual,3,VP,0.0,135.0,,,,,,raro,0.4616125000002284,1,
11644,S13,34,Mujer,izquierda,2,1,visual,4,VP,90.0,45.0,,,,,,raro,0.5067657999998119,1,
11645,S13,34,Mujer,izquierda,2,1,visual,5,VP,0.0,135.0,,,,,,raro,0.3303021000001536,1,
11646,S13,34,Mujer,izquierda,2,1,visual,6,EXP,0.0,45.0,,,,,,frecuente,0.3475112000005538,1,
11647,S13,34,Mujer,izquierda,2,1,visual,7,EXP,0.0,45.0,,,,,,frecuente,0.5695221999994828,1,
12528,S14,28,Mujer,derecha,2,0,visual,0,EXP,0.0,45.0,,,,,,frecuente,1.004042099997605,1,
12529,S14,28,Mujer,derecha,2,0,visual,1,EXP,0.0,45.0,,,,,,frecuente,0.3307812999992165,1,
12530,S14,28,Mujer,derecha,2,0,visual,2,EXP,90.0,135.0,,,,,,frecuente,0.3874919999980193,1,
12531,S14,28,Mujer,derecha,2,0,visual,3,VP,0.0,135.0,,,,,,raro,0.2861404000032053,1,
12532,S14,28,Mujer,derecha,2,0,visual,4,EXP,90.0,135.0,,,,,,frecuente,0.4449080999984289,1,
12533,S14,28,Mujer,derecha,2,0,visual,5,VP,0.0,135.0,,,,,,raro,1.2529762000012852,1,
12534,S14,28,Mujer,derecha,2,0,visual,6,VP,90.0,45.0,,,,,,raro,0.2516962000008789,1,
12535,S14,28,Mujer,derecha,2,0,visual,7,VP,90.0,45.0,,,,,,raro,1.502400999997917,1,
12536,S14,28,Mujer,derecha,2,1,auditory,0,,,,VP,1000.0,100.0,,,raro,0.5022588000028918,1,
12537,S14,28,Mujer,derecha,2,1,auditory,1,,,,EXP,1600.0,100.0,,,frecuente,0.3757153000005928,1,
12538,S14,28,Mujer,derecha,2,1,auditory,2,,,,VP,1000.0,100.0,,,raro,0.6616993999996339,1,
12539,S14,28,Mujer,derecha,2,1,auditory,3,,,,EXP,1000.0,160.0,,,frecuente,0.3784450999992259,1,
12540,S14,28,Mujer,derecha,2,1,auditory,4,,,,VP,1600.0,160.0,,,raro,0.4424975000001723,1,
12541,S14,28,Mujer,derecha,2,1,auditory,5,,,,EXP,1000.0,160.0,,,frecuente,0.3758965999986685,1,
12542,S14,28,Mujer,derecha,2,1,auditory,6,,,,EXP,1600.0,100.0,,,frecuente,0.3819784000006621,1,
12543,S14,28,Mujer,derecha,2,1,auditory,7,,,,VP,1600.0,160.0,,,raro,0.2707024000010278,1,
13424,S15,21,Mujer,derecha,2,0,visual,0,VP,90.0,45.0,,,,,,raro,1.2109286999993856,1,
13425,S15,21,Mujer,derecha,2,0,visual,1,EXP,90.0,135.0,,,,,,frecuente,0.952937099999872,1,
13426,S15,21,Mujer,derecha,2,0,visual,2,VP,90.0,45.0,,,,,,raro,1.1263943000003565,1,
13427,S15,21,Mujer,derecha,2,0,visual,3,EXP,90.0,135.0,,,,,,frecuente,0.5724829000000682,1,
13428,S15,21,Mujer,derecha,2,0,visual,4,EXP,0.0,45.0,,,,,,frecuente,0.7245005999993737,1,
13429,S15,21,Mujer,derecha,2,0,visual,5,VP,0.0,135.0,,,,,,raro,0.4966129999993427,1,
13430,S15,21,Mujer,derecha,2,0,visual,6,EXP,0.0,45.0,,,,,,frecuente,0.4076089999998658,1,
