id,age,gender,hand,phase,block,modality,ntrial,v_pred,v_leading,v_trailing,a_pred,a_leading,a_trailing,catch,target,resp,RT,correct,diff
S04,18,Mujer,derecha,0,0,auditory,0,VP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,raro,2.972308200000043,0,
S04,18,Mujer,derecha,0,0,auditory,1,VP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,raro,3.278461799999832,0,
S04,18,Mujer,derecha,0,0,auditory,2,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,frecuente,8.655268700000079,1,
S04,18,Mujer,derecha,0,0,auditory,3,EXP,0.0,45.0,EXP,1600.0,100.0,2.0,0.0,catch,1.094739600000139,1,
S04,18,Mujer,derecha,0,0,auditory,4,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,raro,4.869729200000165,0,
S04,18,Mujer,derecha,0,0,auditory,5,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,catch,0.5463752000000568,0,
S04,18,Mujer,derecha,0,0,auditory,6,EXP,90.0,135.0,EXP,1600.0,100.0,2.0,0.0,catch,0.754983300000049,1,
S04,18,Mujer,derecha,0,0,auditory,7,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,frecuente,3.277735699999994,1,
S04,18,Mujer,derecha,0,0,auditory,8,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,frecuente,1.5083402000000206,1,
S04,18,Mujer,derecha,0,0,auditory,9,EXP,90.0,135.0,VP,1000.0,100.0,0.0,0.0,frecuente,1.3388306000001648,0,
S04,18,Mujer,derecha,0,0,auditory,10,VP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,frecuente,4.798145599999998,1,
S04,18,Mujer,derecha,0,0,auditory,11,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,catch,4.337199800000008,0,
S04,18,Mujer,derecha,0,0,auditory,12,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,raro,2.97574439999994,0,
S04,18,Mujer,derecha,0,0,auditory,13,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,raro,2.18905749999999,0,
S04,18,Mujer,derecha,0,0,auditory,14,EXP,90.0,135.0,EXP,1000.0,160.0,2.0,0.0,catch,0.9274611000000732,1,
S04,18,Mujer,derecha,0,0,auditory,15,EXP,0.0,45.0,VP,1600.0,160.0,0.0,0.0,catch,0.7876549000000068,0,
S04,18,Mujer,derecha,0,0,auditory,16,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,catch,1.0794154999998682,0,
S04,18,Mujer,derecha,0,0,auditory,17,VP,90.0,45.0,VP,1000.0,100.0,0.0,0.0,frecuente,0.7411258999998154,0,
S04,18,Mujer,derecha,0,0,auditory,18,VP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,raro,2.858198499999844,0,
S04,18,Mujer,derecha,0,0,auditory,19,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,frecuente,3.398823300000004,1,
S04,18,Mujer,derecha,0,0,auditory,20,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,raro,3.41509259999998,0,
S04,18,Mujer,derecha,0,0,auditory,21,EXP,90.0,135.0,EXP,1600.0,100.0,1.0,0.0,frecuente,4.914978399999882,0,
S04,18,Mujer,derecha,0,0,auditory,22,EXP,0.0,45.0,EXP,1600.0,100.0,1.0,0.0,frecuente,7.573159000000032,0,
S04,18,Mujer,derecha,0,0,auditory,23,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,frecuente,3.7931974000000537,1,
S04,18,Mujer,derecha,0,0,auditory,24,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,frecuente,0.5762743000000228,1,
S04,18,Mujer,derecha,0,0,auditory,25,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,raro,2.781955700000026,0,
S04,18,Mujer,derecha,0,0,auditory,26,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,frecuente,4.4555416000000605,1,
