id,age,gender,hand,phase,block,modality,ntrial,v_pred,v_leading,v_trailing,a_pred,a_leading,a_trailing,catch,target,resp,RT,correct,diff
S19,25,Mujer,derecha,0,0,auditory,0,EXP,0.0,45.0,EXP,1600.0,100.0,1.0,0.0,frecuente,1.1357940000000326,0,
S19,25,Mujer,derecha,0,0,auditory,1,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,frecuente,0.6218033000000105,1,
S19,25,Mujer,derecha,0,0,auditory,2,EXP,0.0,45.0,EXP,1600.0,100.0,2.0,0.0,catch,0.8049681999998484,1,
S19,25,Mujer,derecha,0,0,auditory,3,EXP,90.0,135.0,EXP,1000.0,160.0,1.0,0.0,frecuente,0.650613999999905,0,
S19,25,Mujer,derecha,0,0,auditory,4,EXP,0.0,45.0,EXP,1000.0,160.0,1.0,0.0,raro,0.6677769000000353,0,
S19,25,Mujer,derecha,0,0,auditory,5,VP,0.0,135.0,VP,1600.0,160.0,0.0,0.0,frecuente,0.652342200000021,0,
S19,25,Mujer,derecha,0,0,auditory,6,EXP,0.0,45.0,VP,1000.0,100.0,0.0,0.0,frecuente,0.8818280000000414,0,
S19,25,Mujer,derecha,0,0,auditory,7,EXP,90.0,135.0,EXP,1600.0,100.0,2.0,0.0,catch,0.7165711999998621,1,
S19,25,Mujer,derecha,0,0,auditory,8,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,frecuente,0.9783248999999614,1,
S19,25,Mujer,derecha,0,0,auditory,9,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,raro,0.478284899999835,0,
S19,25,Mujer,derecha,0,0,auditory,10,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,frecuente,0.7485392999999476,1,
S19,25,Mujer,derecha,0,0,auditory,11,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,frecuente,1.2679614999999558,1,
S19,25,Mujer,derecha,0,0,auditory,12,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,raro,0.4684938000000329,0,
S19,25,Mujer,derecha,0,0,auditory,13,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,frecuente,0.8149140000000443,1,
S19,25,Mujer,derecha,0,0,auditory,14,EXP,90.0,135.0,VP,1000.0,100.0,0.0,0.0,frecuente,0.9843482999999652,0,
S19,25,Mujer,derecha,0,0,auditory,15,VP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,catch,0.9374339999999391,0,
S19,25,Mujer,derecha,0,0,auditory,16,EXP,0.0,45.0,EXP,1000.0,160.0,2.0,0.0,catch,0.4505957000001217,1,
S19,25,Mujer,derecha,0,0,auditory,17,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,frecuente,0.4687122000000272,1,
S19,25,Mujer,derecha,0,0,auditory,18,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,raro,1.403857300000027,0,
S19,25,Mujer,derecha,0,0,auditory,19,VP,90.0,45.0,VP,1600.0,160.0,0.0,0.0,frecuente,0.7469256000001678,0,
S19,25,Mujer,derecha,0,0,auditory,20,VP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,raro,0.7285005999999612,0,
S19,25,Mujer,derecha,0,0,auditory,21,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,frecuente,0.7662119000001439,1,
S19,25,Mujer,derecha,0,0,auditory,22,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,frecuente,1.08794829999988,1,
S19,25,Mujer,derecha,0,0,auditory,23,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,frecuente,0.6297260999999708,1,
S19,25,Mujer,derecha,0,0,auditory,24,EXP,90.0,135.0,EXP,1000.0,160.0,2.0,0.0,raro,0.3487079999999878,0,
S19,25,Mujer,derecha,0,0,auditory,25,VP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,raro,0.5165057000001525,0,
S19,25,Mujer,derecha,0,0,auditory,26,EXP,90.0,135.0,VP,1600.0,160.0,0.0,0.0,frecuente,0.4676260999999613,0,
S19,25,Mujer,derecha,0,0,auditory,27,VP,90.0,45.0,VP,1000.0,100.0,0.0,0.0,frecuente,0.4055986000000757,0,
S19,25,Mujer,derecha,0,0,auditory,28,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,raro,0.4008997999999337,0,
S19,25,Mujer,derecha,0,0,auditory,29,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,frecuente,0.3226935999998659,1,
S19,25,Mujer,derecha,0,0,auditory,30,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,frecuente,1.2580127999999604,1,
S19,25,Mujer,derecha,0,0,auditory,31,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,frecuente,0.5462121000000479,1,
