id,age,gender,hand,phase,block,modality,ntrial,v_pred,v_leading,v_trailing,a_pred,a_leading,a_trailing,catch,target,resp,RT,correct,diff
S03,21,Mujer,derecha,0,0,visual,0,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,catch,1.324344900000142,0,
S03,21,Mujer,derecha,0,0,visual,1,VP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,1.5703086000003168,1,
S03,21,Mujer,derecha,0,0,visual,2,EXP,0.0,45.0,EXP,1000.0,160.0,1.0,0.0,catch,0.6678787999999258,1,
S03,21,Mujer,derecha,0,0,visual,3,VP,90.0,45.0,VP,1000.0,100.0,0.0,0.0,catch,1.2375386999997318,0,
S03,21,Mujer,derecha,0,0,visual,4,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,catch,1.5907108999999764,0,
S03,21,Mujer,derecha,0,0,visual,5,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.8986206999998103,1,
S03,21,Mujer,derecha,0,0,visual,6,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.7827061999996658,1,
S03,21,Mujer,derecha,0,0,visual,7,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.847542599999997,1,
S03,21,Mujer,derecha,0,0,visual,8,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.4009087999997973,1,
S03,21,Mujer,derecha,0,0,visual,9,EXP,90.0,135.0,EXP,1600.0,100.0,1.0,0.0,catch,0.2370479999999588,1,
S03,21,Mujer,derecha,0,0,visual,10,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,1.087903600000118,1,
S03,21,Mujer,derecha,0,0,visual,11,EXP,90.0,135.0,VP,1600.0,160.0,0.0,0.0,normal,0.3847748000002866,1,
S03,21,Mujer,derecha,0,0,visual,12,EXP,0.0,45.0,VP,1600.0,160.0,0.0,0.0,normal,0.0860815000000911,1,
S03,21,Mujer,derecha,0,0,visual,13,VP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,catch,0.5602824000002329,0,
S03,21,Mujer,derecha,0,0,visual,14,VP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.7741489000000001,1,
S03,21,Mujer,derecha,0,0,visual,15,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,catch,0.4219754999999168,0,
S03,21,Mujer,derecha,0,0,visual,16,EXP,0.0,45.0,VP,1000.0,100.0,0.0,0.0,catch,0.5148465000002034,0,
S03,21,Mujer,derecha,0,0,visual,17,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,1.010136699999748,1,
S03,21,Mujer,derecha,0,0,visual,18,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.6449804999997468,1,
S03,21,Mujer,derecha,0,0,visual,19,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3776394999999866,1,
S03,21,Mujer,derecha,0,0,visual,20,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,3.547946000000138,1,
S03,21,Mujer,derecha,0,0,visual,21,EXP,0.0,45.0,EXP,1600.0,100.0,2.0,0.0,catch,0.5939038999999866,1,
S03,21,Mujer,derecha,0,0,visual,22,EXP,0.0,45.0,EXP,1600.0,100.0,1.0,0.0,catch,0.2568046000001232,1,
S03,21,Mujer,derecha,0,0,visual,23,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.5526311999997233,1,
S03,21,Mujer,derecha,0,0,visual,24,EXP,90.0,135.0,EXP,1000.0,160.0,1.0,0.0,catch,0.1939212000002044,1,
S03,21,Mujer,derecha,0,0,visual,25,VP,90.0,45.0,VP,1600.0,160.0,0.0,0.0,normal,0.3737055000001419,1,
S03,21,Mujer,derecha,0,0,visual,26,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3990767000000232,1,
S03,21,Mujer,derecha,0,0,visual,27,EXP,90.0,135.0,VP,1000.0,100.0,0.0,0.0,catch,0.6381744999998773,0,
S03,21,Mujer,derecha,0,0,visual,28,VP,0.0,135.0,VP,1000.0,100.0,0.0,0.0,normal,0.2643031000002338,1,
S03,21,Mujer,derecha,0,0,visual,29,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1838011999998343,1,
S03,21,Mujer,derecha,0,0,visual,30,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.110472700000173,1,
S03,21,Mujer,derecha,0,0,visual,31,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3579571999998734,1,
S03,21,Mujer,derecha,0,0,visual,32,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,catch,0.936128099999678,0,
S03,21,Mujer,derecha,0,0,visual,33,EXP,90.0,135.0,EXP,1600.0,100.0,2.0,0.0,catch,0.3196499000000585,1,
S03,21,Mujer,derecha,0,0,visual,34,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.6313212000000021,1,
S03,21,Mujer,derecha,0,0,visual,35,VP,0.0,135.0,VP,1600.0,160.0,0.0,0.0,normal,0.5115742999996655,1,
S03,21,Mujer,derecha,0,0,visual,36,VP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.4398099000000002,1,
S03,21,Mujer,derecha,0,0,visual,37,EXP,90.0,135.0,EXP,1000.0,160.0,2.0,0.0,catch,0.251148600000306,1,
S03,21,Mujer,derecha,0,0,visual,38,EXP,0.0,45.0,EXP,1000.0,160.0,2.0,0.0,catch,0.190662599999996,1,
S03,21,Mujer,derecha,0,0,visual,39,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.409496499999932,1,
S03,21,Mujer,derecha,0,1,visual,0,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,catch,0.7736016000003474,0,
S03,21,Mujer,derecha,0,1,visual,1,EXP,0.0,45.0,EXP,1600.0,100.0,2.0,0.0,catch,0.3647280999998656,1,
S03,21,Mujer,derecha,0,1,visual,2,VP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.6221571000000949,1,
S03,21,Mujer,derecha,0,1,visual,3,EXP,0.0,45.0,VP,1600.0,160.0,0.0,0.0,normal,0.6567801999999574,1,
S03,21,Mujer,derecha,0,1,visual,4,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.6377401999998256,1,
S03,21,Mujer,derecha,0,1,visual,5,VP,0.0,135.0,VP,1000.0,100.0,0.0,0.0,catch,0.3244098999998641,0,
S03,21,Mujer,derecha,0,1,visual,6,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.9835126999996646,1,
S03,21,Mujer,derecha,0,1,visual,7,EXP,0.0,45.0,EXP,1000.0,160.0,2.0,0.0,catch,0.2424463000002106,1,
S03,21,Mujer,derecha,0,1,visual,8,VP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.2677738000002136,1,
S03,21,Mujer,derecha,0,1,visual,9,EXP,90.0,135.0,VP,1000.0,100.0,0.0,0.0,normal,0.3659658999999919,1,
S03,21,Mujer,derecha,0,1,visual,10,VP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.2574178999998366,1,
S03,21,Mujer,derecha,0,1,visual,11,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.0949405999999726,1,
S03,21,Mujer,derecha,0,1,visual,12,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.192224399999759,1,
S03,21,Mujer,derecha,0,1,visual,13,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.4032164000000193,1,
S03,21,Mujer,derecha,0,1,visual,14,EXP,90.0,135.0,EXP,1000.0,160.0,2.0,0.0,catch,0.0376956999998583,1,
S03,21,Mujer,derecha,0,1,visual,15,VP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1594832000000678,1,
S03,21,Mujer,derecha,0,1,visual,16,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.6329605000000811,1,
S03,21,Mujer,derecha,0,1,visual,17,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1793029999998907,1,
S03,21,Mujer,derecha,0,1,visual,18,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1619515000002138,1,
S03,21,Mujer,derecha,0,1,visual,19,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.2049038999998629,1,
S03,21,Mujer,derecha,0,1,visual,20,VP,0.0,135.0,VP,1600.0,160.0,0.0,0.0,normal,0.2994330999999874,1,
S03,21,Mujer,derecha,0,1,visual,21,EXP,0.0,45.0,EXP,1000.0,160.0,1.0,0.0,catch,0.0811521999999058,1,
S03,21,Mujer,derecha,0,1,visual,22,VP,90.0,45.0,VP,1600.0,160.0,0.0,0.0,normal,0.3520791999999346,1,
S03,21,Mujer,derecha,0,1,visual,23,EXP,90.0,135.0,EXP,1000.0,160.0,1.0,0.0,catch,0.0777959000001828,1,
S03,21,Mujer,derecha,0,1,visual,24,EXP,90.0,135.0,VP,1600.0,160.0,0.0,0.0,normal,1.1095248999999967,1,
S03,21,Mujer,derecha,0,1,visual,25,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,catch,0.4436793999998372,0,
S03,21,Mujer,derecha,0,1,visual,26,EXP,0.0,45.0,VP,1000.0,100.0,0.0,0.0,catch,0.6548631999999088,0,
S03,21,Mujer,derecha,0,1,visual,27,EXP,90.0,135.0,EXP,1600.0,100.0,1.0,0.0,catch,0.1834238000001278,1,
S03,21,Mujer,derecha,0,1,visual,28,EXP,90.0,135.0,EXP,1600.0,100.0,2.0,0.0,catch,0.1577416999998604,1,
S03,21,Mujer,derecha,0,1,visual,29,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.3203619999999318,1,
S03,21,Mujer,derecha,0,1,visual,30,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.8526686999998674,1,
S03,21,Mujer,derecha,0,1,visual,31,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.444830599999932,1,
S03,21,Mujer,derecha,0,1,visual,32,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3268520999999964,1,
S03,21,Mujer,derecha,0,1,visual,33,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1806806999998116,1,
S03,21,Mujer,derecha,0,1,visual,34,EXP,0.0,45.0,EXP,1600.0,100.0,1.0,0.0,catch,0.2776825000000826,1,
S03,21,Mujer,derecha,0,1,visual,35,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.4095717000000149,1,
S03,21,Mujer,derecha,0,1,visual,36,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3649560999997447,1,
S03,21,Mujer,derecha,0,1,visual,37,VP,90.0,45.0,VP,1000.0,100.0,0.0,0.0,normal,0.2520872999998573,1,
S03,21,Mujer,derecha,0,1,visual,38,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.2182450000000244,1,
S03,21,Mujer,derecha,0,1,visual,39,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.2091826999999284,1,
S03,21,Mujer,derecha,0,2,visual,0,EXP,90.0,135.0,EXP,1000.0,160.0,1.0,0.0,catch,0.0240424000003258,1,
S03,21,Mujer,derecha,0,2,visual,1,VP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.0646575999999186,1,
S03,21,Mujer,derecha,0,2,visual,2,EXP,0.0,45.0,EXP,1600.0,100.0,2.0,0.0,catch,0.2227997999998479,1,
S03,21,Mujer,derecha,0,2,visual,3,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.2835776000001715,1,
S03,21,Mujer,derecha,0,2,visual,4,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.2016016999996281,1,
S03,21,Mujer,derecha,0,2,visual,5,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.4588518999998996,1,
S03,21,Mujer,derecha,0,2,visual,6,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.2019015999999283,1,
S03,21,Mujer,derecha,0,2,visual,7,EXP,90.0,135.0,EXP,1000.0,160.0,2.0,0.0,catch,0.2953105000001415,1,
S03,21,Mujer,derecha,0,2,visual,8,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.2257924000000457,1,
S03,21,Mujer,derecha,0,2,visual,9,EXP,0.0,45.0,VP,1000.0,100.0,0.0,0.0,normal,0.0737162000000353,1,
S03,21,Mujer,derecha,0,2,visual,10,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1802687999997942,1,
S03,21,Mujer,derecha,0,2,visual,11,VP,90.0,45.0,VP,1000.0,100.0,0.0,0.0,normal,0.994625399999677,1,
S03,21,Mujer,derecha,0,2,visual,12,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.2605349999998907,1,
S03,21,Mujer,derecha,0,2,visual,13,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3388727999999901,1,
S03,21,Mujer,derecha,0,2,visual,14,VP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1931597999996483,1,
S03,21,Mujer,derecha,0,2,visual,15,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.3561961999998857,1,
S03,21,Mujer,derecha,0,2,visual,16,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1066952999999557,1,
S03,21,Mujer,derecha,0,2,visual,17,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1204021000003194,1,
S03,21,Mujer,derecha,0,2,visual,18,VP,0.0,135.0,VP,1600.0,160.0,0.0,0.0,normal,0.2349773999999342,1,
S03,21,Mujer,derecha,0,2,visual,19,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.2576591000001826,1,
S03,21,Mujer,derecha,0,2,visual,20,VP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.2951402999997299,1,
S03,21,Mujer,derecha,0,2,visual,21,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.3064573999999993,1,
S03,21,Mujer,derecha,0,2,visual,22,EXP,90.0,135.0,EXP,1600.0,100.0,2.0,0.0,catch,0.2517404999998689,1,
S03,21,Mujer,derecha,0,2,visual,23,EXP,0.0,45.0,EXP,1600.0,100.0,1.0,0.0,catch,0.127261499999804,1,
S03,21,Mujer,derecha,0,2,visual,24,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1810301999998955,1,
S03,21,Mujer,derecha,0,2,visual,25,VP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1260608000002321,1,
S03,21,Mujer,derecha,0,2,visual,26,EXP,0.0,45.0,EXP,1000.0,160.0,1.0,0.0,catch,0.8979500999998891,1,
S03,21,Mujer,derecha,0,2,visual,27,EXP,90.0,135.0,EXP,1600.0,100.0,1.0,0.0,catch,0.1060216999999283,1,
S03,21,Mujer,derecha,0,2,visual,28,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1895567000001392,1,
S03,21,Mujer,derecha,0,2,visual,29,EXP,90.0,135.0,VP,1600.0,160.0,0.0,0.0,normal,0.3420330999997532,1,
S03,21,Mujer,derecha,0,2,visual,30,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3708026000003883,1,
S03,21,Mujer,derecha,0,2,visual,31,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,1.0524132999998983,1,
S03,21,Mujer,derecha,0,2,visual,32,EXP,90.0,135.0,VP,1000.0,100.0,0.0,0.0,normal,0.1863728000002993,1,
S03,21,Mujer,derecha,0,2,visual,33,EXP,0.0,45.0,EXP,1000.0,160.0,2.0,0.0,catch,0.207840799999758,1,
S03,21,Mujer,derecha,0,2,visual,34,VP,90.0,45.0,VP,1600.0,160.0,0.0,0.0,normal,0.0821099999998296,1,
S03,21,Mujer,derecha,0,2,visual,35,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.2224652999998397,1,
S03,21,Mujer,derecha,0,2,visual,36,VP,0.0,135.0,VP,1000.0,100.0,0.0,0.0,normal,0.2014214999999239,1,
S03,21,Mujer,derecha,0,2,visual,37,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.2778785000000425,1,
S03,21,Mujer,derecha,0,2,visual,38,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1773996000001716,1,
S03,21,Mujer,derecha,0,2,visual,39,EXP,0.0,45.0,VP,1600.0,160.0,0.0,0.0,normal,0.1127422999998088,1,
S03,21,Mujer,derecha,0,3,visual,0,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3102907999996205,1,
S03,21,Mujer,derecha,0,3,visual,1,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.1437804000001961,1,
S03,21,Mujer,derecha,0,3,visual,2,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.2317073999997774,1,
S03,21,Mujer,derecha,0,3,visual,3,EXP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.1203141000000869,1,
S03,21,Mujer,derecha,0,3,visual,4,VP,0.0,135.0,VP,1000.0,100.0,0.0,0.0,normal,0.3762901000000056,1,
S03,21,Mujer,derecha,0,3,visual,5,VP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,2.450662299999749,1,
S03,21,Mujer,derecha,0,3,visual,6,EXP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.420748999999887,1,
S03,21,Mujer,derecha,0,3,visual,7,EXP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.294756000000234,1,
S03,21,Mujer,derecha,0,3,visual,8,EXP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.6025430999998207,1,
