id,age,gender,hand,phase,block,modality,ntrial,v_pred,v_leading,v_trailing,a_pred,a_leading,a_trailing,catch,target,resp,RT,correct,diff
S54,20,Mujer,derecha,0,0,visual,0,EXP,90.0,45.0,EXP,1600.0,160.0,2.0,0.0,catch,1.258772399999998,1,
S54,20,Mujer,derecha,0,0,visual,1,VP,90.0,135.0,VP,1000.0,160.0,0.0,0.0,normal,0.4479718999998567,1,
S54,20,Mujer,derecha,0,0,visual,2,EXP,90.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.806237499999952,1,
S54,20,Mujer,derecha,0,0,visual,3,VP,90.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.545936200000142,1,
S54,20,Mujer,derecha,0,0,visual,4,EXP,90.0,45.0,EXP,1000.0,100.0,1.0,0.0,normal,0.3557885000000169,0,
S54,20,Mujer,derecha,0,0,visual,5,EXP,0.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.3334296000000449,1,
S54,20,Mujer,derecha,0,0,visual,6,EXP,90.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.4818166000000019,1,
S54,20,Mujer,derecha,0,0,visual,7,EXP,0.0,135.0,VP,1000.0,160.0,0.0,0.0,normal,0.3719516000001022,1,
S54,20,Mujer,derecha,0,0,visual,8,EXP,0.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.3554538999999295,1,
S54,20,Mujer,derecha,0,0,visual,9,EXP,90.0,45.0,EXP,1000.0,100.0,2.0,0.0,catch,0.3199514000000363,1,
S54,20,Mujer,derecha,0,0,visual,10,EXP,90.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.3094336000001476,1,
S54,20,Mujer,derecha,0,0,visual,11,EXP,0.0,135.0,VP,1600.0,100.0,0.0,0.0,normal,0.3628958000001603,1,
S54,20,Mujer,derecha,0,0,visual,12,VP,0.0,45.0,VP,1600.0,100.0,0.0,0.0,normal,2.169624299999896,1,
S54,20,Mujer,derecha,0,0,visual,13,EXP,0.0,135.0,EXP,1600.0,160.0,1.0,0.0,normal,0.2844563999999536,0,
S54,20,Mujer,derecha,0,0,visual,14,EXP,0.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.3200752999998713,1,
S54,20,Mujer,derecha,0,0,visual,15,EXP,0.0,135.0,EXP,1600.0,160.0,2.0,0.0,catch,0.2739251000000422,1,
S54,20,Mujer,derecha,0,0,visual,16,EXP,0.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.1896266999999625,1,
S54,20,Mujer,derecha,0,0,visual,17,VP,0.0,45.0,VP,1000.0,160.0,0.0,0.0,normal,0.4060068999999657,1,
S54,20,Mujer,derecha,0,0,visual,18,EXP,0.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.4142131999999492,1,
S54,20,Mujer,derecha,0,0,visual,19,EXP,90.0,45.0,VP,1600.0,100.0,0.0,0.0,normal,0.2484698999999182,1,
S54,20,Mujer,derecha,0,0,visual,20,EXP,90.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.3073953999999048,1,
S54,20,Mujer,derecha,0,0,visual,21,EXP,0.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.3104476000000886,1,
S54,20,Mujer,derecha,0,0,visual,22,EXP,0.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.6327642999999625,1,
S54,20,Mujer,derecha,0,0,visual,23,EXP,0.0,135.0,EXP,1600.0,160.0,0.0,0.0,normal,0.8232898999999634,1,
S54,20,Mujer,derecha,0,0,visual,24,EXP,90.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.2028110999999626,1,
S54,20,Mujer,derecha,0,0,visual,25,EXP,90.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.3064743000002181,1,
S54,20,Mujer,derecha,0,0,visual,26,VP,90.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.3119458999999551,1,
S54,20,Mujer,derecha,0,0,visual,27,VP,0.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.4242698999998993,1,
S54,20,Mujer,derecha,0,0,visual,28,EXP,0.0,135.0,EXP,1000.0,100.0,0.0,0.0,normal,0.2859497999997984,1,
S54,20,Mujer,derecha,0,0,visual,29,EXP,90.0,45.0,EXP,1000.0,100.0,0.0,0.0,normal,0.3717246000001069,1,
S54,20,Mujer,derecha,0,0,visual,30,EXP,90.0,45.0,EXP,1600.0,160.0,0.0,0.0,normal,0.1666405999999369,1,
S54,20,Mujer,derecha,0,0,visual,31,EXP,0.0,135.0,EXP,1000.0,100.0,2.0,0.0,catch,0.4662670000000162,1,
