id,age,gender,hand,phase,block,modality,ntrial,v_pred,v_leading,v_trailing,a_pred,a_leading,a_trailing,catch,target,resp,RT,correct,diff
S07,23,Hombre,derecha,0,0,visual,0,EXP,0.0,135.0,EXP,1600.0,100.0,1.0,0.0,normal,1.0155462000402622,0,
S07,23,Hombre,derecha,0,0,visual,1,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.715058300003875,1,
S07,23,Hombre,derecha,0,0,visual,2,EXP,0.0,135.0,EXP,1000.0,160.0,2.0,0.0,catch,0.4885714999982156,1,
S07,23,Hombre,derecha,0,0,visual,3,VP,90.0,135.0,VP,1600.0,160.0,0.0,0.0,normal,0.4197953999973833,1,
S07,23,Hombre,derecha,0,0,visual,4,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3813217999995686,1,
S07,23,Hombre,derecha,0,0,visual,5,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,catch,0.54675270000007,0,
S07,23,Hombre,derecha,0,0,visual,6,EXP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.4743417000281624,1,
S07,23,Hombre,derecha,0,0,visual,7,EXP,0.0,135.0,EXP,1000.0,160.0,1.0,0.0,normal,0.4868276999914087,0,
S07,23,Hombre,derecha,0,0,visual,8,EXP,90.0,45.0,VP,1600.0,160.0,0.0,0.0,normal,0.7635708000161685,1,
S07,23,Hombre,derecha,0,0,visual,9,EXP,90.0,45.0,VP,1000.0,100.0,0.0,0.0,normal,0.7364508000318892,1,
S07,23,Hombre,derecha,0,0,visual,10,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.4789141000364907,1,
S07,23,Hombre,derecha,0,0,visual,11,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,catch,0.7509346000151709,0,
S07,23,Hombre,derecha,0,0,visual,12,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,catch,0.7017138000228442,0,
S07,23,Hombre,derecha,0,0,visual,13,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.5085357999778353,1,
S07,23,Hombre,derecha,0,0,visual,14,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.4007375999935902,1,
S07,23,Hombre,derecha,0,0,visual,15,EXP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3853499999968335,1,
S07,23,Hombre,derecha,0,0,visual,16,VP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,catch,0.5531194999930449,0,
S07,23,Hombre,derecha,0,0,visual,17,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3249132999917492,1,
S07,23,Hombre,derecha,0,0,visual,18,VP,0.0,45.0,VP,1600.0,160.0,0.0,0.0,normal,0.3994971000356599,1,
S07,23,Hombre,derecha,0,0,visual,19,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.4627099999925121,1,
S07,23,Hombre,derecha,0,0,visual,20,EXP,90.0,45.0,EXP,1000.0,160.0,1.0,0.0,normal,0.4477520000073127,0,
S07,23,Hombre,derecha,0,0,visual,21,EXP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.9139187999535352,1,
S07,23,Hombre,derecha,0,0,visual,22,EXP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3003435999853536,1,
S07,23,Hombre,derecha,0,0,visual,23,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.5388370000291616,1,
S07,23,Hombre,derecha,0,0,visual,24,VP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.362588899966795,1,
S07,23,Hombre,derecha,0,0,visual,25,EXP,0.0,135.0,VP,1000.0,100.0,0.0,0.0,catch,0.6754123999853618,0,
S07,23,Hombre,derecha,0,0,visual,26,VP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,catch,0.5500521000358276,0,
S07,23,Hombre,derecha,0,0,visual,27,EXP,0.0,135.0,VP,1600.0,160.0,0.0,0.0,normal,0.3330961000174284,1,
S07,23,Hombre,derecha,0,0,visual,28,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,catch,0.3138522000517696,0,
S07,23,Hombre,derecha,0,0,visual,29,EXP,0.0,135.0,EXP,1600.0,100.0,2.0,0.0,catch,0.4495093000004999,1,
S07,23,Hombre,derecha,0,0,visual,30,EXP,90.0,45.0,EXP,1600.0,100.0,1.0,0.0,normal,0.4901192000252194,0,
S07,23,Hombre,derecha,0,0,visual,31,EXP,90.0,45.0,EXP,1000.0,160.0,2.0,0.0,catch,4.271539499983192,1,
S07,23,Hombre,derecha,0,0,visual,32,EXP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.7261923999758437,1,
S07,23,Hombre,derecha,0,0,visual,33,EXP,90.0,45.0,EXP,1600.0,100.0,2.0,0.0,catch,0.5442792999674566,1,
S07,23,Hombre,derecha,0,0,visual,34,VP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.4371368999709375,1,
S07,23,Hombre,derecha,0,0,visual,35,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.4384792999480851,1,
S07,23,Hombre,derecha,0,0,visual,36,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.3279313999810256,1,
S07,23,Hombre,derecha,0,0,visual,37,VP,90.0,135.0,VP,1000.0,100.0,0.0,0.0,normal,0.3624446999747306,1,
S07,23,Hombre,derecha,0,0,visual,38,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.2884007999673486,1,
S07,23,Hombre,derecha,0,0,visual,39,VP,0.0,45.0,VP,1000.0,100.0,0.0,0.0,normal,0.3076495000277646,1,
S07,23,Hombre,derecha,0,1,visual,0,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.3464260000037029,1,
S07,23,Hombre,derecha,0,1,visual,1,VP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.332612500002142,1,
S07,23,Hombre,derecha,0,1,visual,2,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.287975599989295,1,
S07,23,Hombre,derecha,0,1,visual,3,EXP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.6805783999734558,1,
S07,23,Hombre,derecha,0,1,visual,4,EXP,90.0,45.0,EXP,1000.0,160.0,2.0,0.0,catch,0.3449876000522636,1,
S07,23,Hombre,derecha,0,1,visual,5,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.3232397999963723,1,
S07,23,Hombre,derecha,0,1,visual,6,EXP,90.0,45.0,EXP,1600.0,100.0,1.0,0.0,normal,0.3741317000240087,0,
S07,23,Hombre,derecha,0,1,visual,7,EXP,90.0,45.0,EXP,1600.0,100.0,2.0,0.0,catch,0.4360467999940738,1,
S07,23,Hombre,derecha,0,1,visual,8,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.3209209999768063,1,
S07,23,Hombre,derecha,0,1,visual,9,EXP,90.0,45.0,EXP,1000.0,160.0,1.0,0.0,normal,0.3181140000233426,0,
S07,23,Hombre,derecha,0,1,visual,10,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,1.6354418999981135,1,
S07,23,Hombre,derecha,0,1,visual,11,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.7440194999799132,1,
S07,23,Hombre,derecha,0,1,visual,12,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,0.5466612000018358,1,
S07,23,Hombre,derecha,0,1,visual,13,EXP,0.0,135.0,EXP,1600.0,100.0,1.0,0.0,normal,0.5721438999753445,0,
S07,23,Hombre,derecha,0,1,visual,14,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.7982690999633633,1,
S07,23,Hombre,derecha,0,1,visual,15,EXP,90.0,45.0,VP,1600.0,160.0,0.0,0.0,catch,2.5256770999985747,0,
S07,23,Hombre,derecha,0,1,visual,16,EXP,0.0,135.0,EXP,1600.0,100.0,2.0,0.0,catch,0.276923400000669,1,
