id,age,gender,hand,phase,block,modality,ntrial,v_pred,v_leading,v_trailing,a_pred,a_leading,a_trailing,catch,target,resp,RT,correct,diff
S29,29,Mujer,derecha,0,0,visual,0,EXP,90.0,45.0,VP,1000.0,100.0,0.0,0.0,normal,1.9940599999999904,1,
S29,29,Mujer,derecha,0,0,visual,1,VP,90.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,2.001376700000037,1,
S29,29,Mujer,derecha,0,0,visual,2,EXP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.7720506000000569,1,
S29,29,Mujer,derecha,0,0,visual,3,EXP,0.0,135.0,EXP,1600.0,100.0,1.0,0.0,normal,0.9767845000001216,0,
S29,29,Mujer,derecha,0,0,visual,4,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,1.200914400000329,1,
S29,29,Mujer,derecha,0,0,visual,5,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.8073743999998442,1,
S29,29,Mujer,derecha,0,0,visual,6,VP,90.0,135.0,VP,1600.0,160.0,0.0,0.0,normal,0.9264463999998044,1,
S29,29,Mujer,derecha,0,0,visual,7,EXP,0.0,135.0,EXP,1000.0,160.0,2.0,0.0,catch,0.4992479000002277,1,
S29,29,Mujer,derecha,0,0,visual,8,EXP,90.0,45.0,VP,1600.0,160.0,0.0,0.0,normal,0.6208432999997058,1,
S29,29,Mujer,derecha,0,0,visual,9,EXP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.6299791999999798,1,
S29,29,Mujer,derecha,0,0,visual,10,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.4779298000003109,1,
S29,29,Mujer,derecha,0,0,visual,11,EXP,0.0,135.0,VP,1600.0,160.0,0.0,0.0,normal,2.106284399999822,1,
S29,29,Mujer,derecha,0,0,visual,12,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,catch,0.8939460999999937,0,
S29,29,Mujer,derecha,0,0,visual,13,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,catch,0.6332216999999218,0,
S29,29,Mujer,derecha,0,0,visual,14,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,catch,0.806293099999948,0,
S29,29,Mujer,derecha,0,0,visual,15,VP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.5608101000002534,1,
S29,29,Mujer,derecha,0,0,visual,16,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,1.4552154000002702,1,
S29,29,Mujer,derecha,0,0,visual,17,EXP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,1.7945909999998548,1,
S29,29,Mujer,derecha,0,0,visual,18,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,catch,0.6199699999997392,0,
S29,29,Mujer,derecha,0,0,visual,19,EXP,0.0,135.0,VP,1000.0,100.0,0.0,0.0,catch,0.561583900000187,0,
S29,29,Mujer,derecha,0,0,visual,20,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.9544912000001204,1,
S29,29,Mujer,derecha,0,0,visual,21,VP,0.0,45.0,VP,1000.0,100.0,0.0,0.0,catch,2.0776434999997946,0,
S29,29,Mujer,derecha,0,0,visual,22,EXP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,0.8828779000000395,1,
S29,29,Mujer,derecha,0,0,visual,23,EXP,90.0,45.0,EXP,1600.0,100.0,1.0,0.0,catch,2.39318430000003,1,
S29,29,Mujer,derecha,0,0,visual,24,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,catch,1.912972399999944,0,
S29,29,Mujer,derecha,0,0,visual,25,EXP,0.0,135.0,EXP,1000.0,160.0,1.0,0.0,normal,0.4902205999997022,0,
S29,29,Mujer,derecha,0,0,visual,26,EXP,90.0,45.0,EXP,1000.0,160.0,2.0,0.0,catch,0.533241900000121,1,
S29,29,Mujer,derecha,0,0,visual,27,VP,0.0,45.0,VP,1600.0,160.0,0.0,0.0,normal,1.2356062000003476,1,
S29,29,Mujer,derecha,0,0,visual,28,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.6164183000000776,1,
S29,29,Mujer,derecha,0,0,visual,29,EXP,90.0,45.0,EXP,1000.0,160.0,1.0,0.0,normal,0.5724350999998933,0,
S29,29,Mujer,derecha,0,0,visual,30,VP,0.0,45.0,EXP,1600.0,100.0,0.0,0.0,catch,0.623555000000124,0,
S29,29,Mujer,derecha,0,0,visual,31,EXP,90.0,45.0,EXP,1000.0,160.0,0.0,0.0,catch,1.7850093000001834,0,
S29,29,Mujer,derecha,0,0,visual,32,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,catch,0.530214899999919,0,
S29,29,Mujer,derecha,0,0,visual,33,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,1.6509381000000758,1,
S29,29,Mujer,derecha,0,0,visual,34,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,catch,1.3457204999999703,0,
S29,29,Mujer,derecha,0,0,visual,35,VP,90.0,135.0,VP,1000.0,100.0,0.0,0.0,catch,1.4903894999997649,0,
S29,29,Mujer,derecha,0,0,visual,36,VP,90.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,1.043663800000104,1,
S29,29,Mujer,derecha,0,0,visual,37,EXP,0.0,135.0,EXP,1600.0,100.0,2.0,0.0,catch,0.6653259999998227,1,
S29,29,Mujer,derecha,0,0,visual,38,EXP,90.0,45.0,EXP,1600.0,100.0,2.0,0.0,catch,0.5355777999998281,1,
S29,29,Mujer,derecha,0,0,visual,39,EXP,90.0,45.0,EXP,1600.0,100.0,0.0,0.0,normal,0.8314875000000939,1,
S29,29,Mujer,derecha,0,1,visual,0,EXP,0.0,135.0,EXP,1600.0,100.0,0.0,0.0,normal,4.805898500000239,1,
S29,29,Mujer,derecha,0,1,visual,1,VP,0.0,45.0,EXP,1000.0,160.0,0.0,0.0,normal,4.05829679999988,1,
S29,29,Mujer,derecha,0,1,visual,2,EXP,0.0,135.0,EXP,1000.0,160.0,1.0,0.0,normal,0.8709324999999808,0,
S29,29,Mujer,derecha,0,1,visual,3,EXP,90.0,45.0,EXP,1600.0,100.0,2.0,0.0,catch,0.439849200000026,1,
S29,29,Mujer,derecha,0,1,visual,4,VP,0.0,45.0,VP,1600.0,160.0,0.0,0.0,normal,1.658476800000244,1,
S29,29,Mujer,derecha,0,1,visual,5,VP,90.0,135.0,VP,1000.0,100.0,0.0,0.0,normal,0.8584332999998878,1,
S29,29,Mujer,derecha,0,1,visual,6,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.7716725999998744,1,
S29,29,Mujer,derecha,0,1,visual,7,EXP,0.0,135.0,VP,1000.0,100.0,0.0,0.0,catch,1.3803513000002567,0,
S29,29,Mujer,derecha,0,1,visual,8,EXP,0.0,135.0,EXP,1000.0,160.0,0.0,0.0,normal,0.966895100000329,1,
